Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,timestamp,Good/Bad
96,64,0.0001,0.0002,100,518.67,14.62,21.61,1.3,47.22,522.37,2388.05,8130.12,8.4239,0.03,392,2388,100,38.97,23.3756,05/08/2020 02:35,0
96,65,0.0009,-0.0001,100,518.67,14.62,21.61,1.3,47.38,521.73,2388.05,8135.24,8.4013,0.03,390,2388,100,39.13,23.3997,05/08/2020 02:40,0
96,66,0,-0.0005,100,518.67,14.62,21.61,1.3,47.24,522.06,2387.97,8127.62,8.3938,0.03,393,2388,100,39.08,23.3604,05/08/2020 02:45,0
96,67,0.004,0,100,518.67,14.62,21.61,1.3,47.21,521.97,2388.03,8137.1,8.4235,0.03,stop,2388,100,38.75,23.3228,05/08/2020 02:50,0
96,70,-0.0033,-0.0005,100,518.67,14.62,21.61,1.3,47.34,521.9,2388.04,8132.83,8.4276,0.03,393,2388,100,39.07,23.3014,05/08/2020 03:05,0
96,71,0.0001,-0.0001,100,518.67,14.62,21.61,1.3,47.34,522.21,2388.1,8133.09,8.412,0.03,390,2388,100,38.89,23.3862,05/08/2020 03:10,0
96,72,-0.0006,-0.0001,100,518.67,stop,21.61,1.3,47.27,521.64,2388.03,8129.64,8.4037,0.03,391,2388,100,38.86,23.3804,05/08/2020 03:15,0
96,73,-0.0005,0.0004,100,518.67,14.62,21.61,1.3,47.32,522.23,2388.1,8130.69,8.4065,0.03,395,2388,100,38.96,23.4397,05/08/2020 03:20,0
96,74,0.0007,-0.0001,100,518.67,14.62,21.61,1.3,47.28,521.87,2388.04,8133.55,8.389,0.03,392,2388,100,38.88,23.4704,05/08/2020 03:25,0
96,75,-0.0039,0,100,518.67,14.62,21.61,1.3,47.4,522.19,2388.07,8132.84,8.3891,0.03,392,2388,100,38.98,23.4267,05/08/2020 03:30,0
96,76,-0.0034,0.0002,100,518.67,14.62,21.61,1.3,47.22,522.19,2388.13,8135.28,8.4266,0.03,392,2388,100,38.88,23.3764,05/08/2020 03:35,0
96,77,0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.34,521.69,2388.04,8128.16,8.428,0.03,Missing,2388,100,38.9,23.3045,05/08/2020 03:40,0
96,78,0.0006,-0.0004,100,518.67,14.62,21.61,1.3,47.31,522.08,2388.03,8136.48,8.4248,0.03,392,2388,100,38.82,23.3668,05/08/2020 03:45,0
96,79,-0.0007,-0.0003,100,518.67,14.62,21.61,1.3,47.33,521.7,2388.08,8137.91,8.3951,0.03,392,2388,100,39.04,23.2809,05/08/2020 03:50,0
96,81,-0.0031,-0.0003,100,518.67,14.62,21.61,1.3,47.15,521.74,2388.1,8136.29,8.4133,0.03,394,2388,100,38.92,23.2151,05/08/2020 04:00,0
96,82,-0.0009,-0.0003,100,518.67,14.62,21.61,1.3,47.35,521.64,2388.03,8130.52,8.411,0.03,394,2388,100,39.09,23.3709,05/08/2020 04:05,0
96,83,-0.002,-0.0001,100,518.67,14.62,21.61,1.3,47.32,521.91,2388.04,8135.29,8.3994,0.03,392,2388,100,39.04,23.421,05/08/2020 04:10,0
96,84,-0.0008,-0.0004,100,518.67,14.62,21.61,1.3,47.1,521.89,2388.07,8138.89,8.4314,0.03,391,2388,100,39.11,23.3857,05/08/2020 04:15,0
96,85,0.0009,-0.0003,100,518.67,14.62,21.61,1.3,47.29,522.29,2388.02,8136.04,8.4265,0.03,393,2388,100,38.79,23.3899,05/08/2020 04:20,0
96,89,-0.0004,0.0004,100,518.67,14.62,21.61,1.3,47.26,521.68,2388.04,8141.81,8.3846,0.03,393,2388,100,38.89,23.4517,05/08/2020 04:40,0
96,91,-0.0018,0.0001,100,518.67,14.62,21.61,1.3,47.27,521.65,2388.07,8139.3,8.4072,0.03,392,2388,100,38.95,23.4174,05/08/2020 04:50,0
96,92,0.0042,0.0001,100,518.67,14.62,21.61,1.3,47.25,522.04,2388.11,8134.57,8.4179,0.03,391,2388,100,38.98,23.4433,05/08/2020 04:55,0
96,94,-0.0039,-0.0004,100,518.67,14.62,21.61,1.3,47.35,522.17,2388,8142.03,8.4274,0.03,394,2388,100,39.08,23.4479,05/08/2020 05:05,0
96,95,0.0031,0.0005,100,518.67,14.62,21.61,1.3,47.28,522.02,2388.07,8129.61,8.3867,0.03,394,2388,100,39.13,23.4309,05/08/2020 05:10,0
96,96,-0.0013,0.0001,100,518.67,14.62,21.61,1.3,start,522.29,2388.01,8135.76,8.4271,0.03,392,2388,100,38.83,23.3584,05/08/2020 05:15,0
96,97,0,-0.0004,100,518.67,14.62,21.61,1.3,47.27,521.94,2388.07,8134.43,8.4208,0.03,394,2388,100,39.01,23.3831,05/08/2020 05:20,0
96,98,0,-0.0002,100,518.67,14.62,21.61,1.3,47.19,521.88,2388.04,8136.64,8.4073,0.03,393,2388,100,39.02,23.3239,05/08/2020 05:25,0
96,99,0.0012,-0.0004,100,518.67,14.62,stop,1.3,47.21,521.92,2388.05,8130.47,8.4156,0.03,392,2388,100,39.12,23.2593,05/08/2020 05:30,0
96,101,0.0012,0.0003,100,518.67,14.62,21.61,1.3,47.5,521.84,2388.04,8138.31,8.4099,0.03,391,2388,100,38.93,23.4168,05/08/2020 05:40,0
96,102,0.0021,0.0003,100,518.67,14.62,21.61,1.3,47.29,521.93,2388.03,8134.64,8.4233,0.03,392,2388,100,38.87,23.374,05/08/2020 05:45,0
96,103,0.0006,0,100,518.67,14.62,21.61,1.3,47.27,521.91,2388.07,8135.97,8.4246,0.03,394,2388,100,38.91,23.4543,05/08/2020 05:50,0
96,104,-0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.34,521.42,2388.1,8142.32,8.4063,0.03,394,2388,100,38.77,23.4865,05/08/2020 05:55,0
96,105,0.0042,0.0003,no response,518.67,14.62,21.61,1.3,47.35,522.23,2388.1,8133.67,8.3845,0.03,392,2388,100,38.89,23.3565,05/08/2020 06:00,0
96,106,-0.0012,-0.0002,100,518.67,14.62,21.61,1.3,47.43,521.96,2388.02,8134.67,start,0.03,392,2388,100,38.78,23.381,05/08/2020 06:05,0
96,109,-0.0012,0.0001,100,518.67,14.62,21.61,1.3,47.1,522.15,2388.04,8131.47,8.4175,0.03,393,2388,100,38.85,23.35,05/08/2020 06:20,0
96,112,0.0012,-0.0004,100,518.67,14.62,21.61,1.3,47.41,522.41,2388.03,8132.35,8.4145,0.03,392,2388,100,38.99,23.381,05/08/2020 06:35,0
96,113,0.0015,-0.0004,100,518.67,14.62,21.61,1.3,47.31,521.27,2388.09,8133.91,8.41,0.03,392,2388,100,38.83,23.3935,05/08/2020 06:40,0
96,115,0.0005,0.0002,100,518.67,14.62,21.61,1.3,47.52,522.13,start,8132.38,8.4463,0.03,392,2388,100,38.96,23.2928,05/08/2020 06:50,0
96,116,0.0002,0.0003,100,518.67,14.62,21.61,1.3,47.42,522.05,2388.15,8133.56,8.4308,0.03,394,2388,100,38.96,23.476,05/08/2020 06:55,0
96,117,-0.0026,-0.0001,no connection,518.67,14.62,21.61,1.3,47.19,521.49,2388.11,8136.07,8.3802,0.03,393,2388,100,38.89,23.3787,05/08/2020 07:00,0
96,118,0.0027,0,100,518.67,14.62,21.61,1.3,47.37,521.75,2388.07,8136.19,8.3988,0.03,393,2388,100,38.96,23.3399,05/08/2020 07:05,0
96,119,0.0002,-0.0001,100,518.67,14.62,21.61,1.3,47.56,522.11,2388.08,8135.82,8.4184,0.03,392,2388,100,38.89,23.3445,05/08/2020 07:10,0
96,120,-0.0026,0.0003,100,518.67,14.62,21.61,1.3,47.35,521.9,2388.09,8135.52,8.4136,0.03,393,2388,100,39.08,23.3331,05/08/2020 07:15,0
96,122,-0.0025,0.0001,100,518.67,14.62,21.61,1.3,47.53,521.66,2388.08,8136.5,8.465,0.03,394,2388,100,38.94,23.3937,05/08/2020 07:25,0
96,123,0.0013,-0.0004,no response,518.67,14.62,21.61,1.3,47.19,521.99,2388.04,8130.36,8.4264,No Data,392,2388,100,38.78,23.457,05/08/2020 07:30,0
96,124,-0.0002,0.0005,100,518.67,14.62,21.61,1.3,47.18,522.15,2388.08,8137.66,8.3967,0.03,392,2388,100,39,23.3735,05/08/2020 07:35,0
96,125,-0.0006,-0.0003,100,518.67,14.62,21.61,1.3,47.37,522.18,2388.04,8139.45,8.3956,0.03,start,2388,100,38.89,23.3881,05/08/2020 07:41,0
96,126,-0.0012,0.0002,100,518.67,14.62,21.61,1.3,47.26,521.7,2388.09,8131.43,8.4227,0.03,392,2388,100,38.87,23.2889,05/08/2020 07:45,0
96,128,-0.0031,-0.0002,100,518.67,14.62,21.61,1.3,47.37,521.89,2388.06,8139.31,8.4033,0.03,392,2388,100,38.92,23.2672,05/08/2020 07:55,0
96,129,0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.38,521.8,2388.03,8131.8,8.3721,0.03,392,2388,100,39.18,23.3271,05/08/2020 08:00,0
96,130,0.0009,no connection,100,518.67,14.62,21.61,1.3,47.33,521.56,2388.09,8132.27,8.4005,0.03,393,2388,100,38.97,23.4149,05/08/2020 08:05,0
96,132,-0.0026,0.0004,100,518.67,14.62,21.61,1.3,47.26,521.57,2388.09,8135.1,8.4102,0.03,392,2388,100,38.89,23.4088,05/08/2020 08:15,0
96,133,0.0017,-0.0004,100,518.67,14.62,21.61,1.3,47.39,521.95,2388.12,8134.17,8.3972,0.03,392,2388,100,38.76,23.3097,05/08/2020 08:20,0
96,134,0,0.0002,100,518.67,14.62,21.61,1.3,47.21,522.47,2388.02,8136.71,8.4445,0.03,393,2388,Missing,39.08,23.4067,05/08/2020 08:25,0
96,135,-0.0027,-0.0002,100,518.67,14.62,21.61,1.3,47.51,521.28,2388.04,8129.39,8.3704,0.03,391,2388,100,38.82,23.4213,05/08/2020 08:30,0
96,136,-0.0018,-0.0002,100,518.67,14.62,21.61,1.3,47.41,522.05,2388.08,8133.9,8.3893,0.03,392,2388,100,38.94,23.302,05/08/2020 08:35,0
96,137,0.001,0.0003,100,518.67,14.62,21.61,1.3,47.28,522.04,2388.01,8132.43,8.4793,0.03,394,2388,100,38.97,23.3395,05/08/2020 08:40,0
96,138,-0.0001,0.0001,100,518.67,14.62,21.61,1.3,47.4,521.79,2388.07,8127.34,8.4099,0.03,393,2388,100,39,23.3927,05/08/2020 08:45,0
96,140,-0.0001,0.0003,100,518.67,14.62,21.61,1.3,47.48,521.92,2388.03,8130.8,8.4396,0.03,393,2388,100,38.74,23.4065,05/08/2020 08:55,0
96,144,0.0008,-0.0003,100,518.67,14.62,21.61,1.3,47.41,521.82,2388.08,8131.72,8.4331,0.03,394,2388,100,38.97,23.2896,05/08/2020 09:15,0
96,145,-0.0009,0.0001,100,518.67,14.62,21.61,1.3,47.39,521.38,2388.03,8137.24,8.4319,0.03,393,2388,100,38.79,23.3414,05/08/2020 09:20,0
96,148,-0.003,-0.0002,100,518.67,14.62,21.61,1.3,47.53,522.14,2388.1,8129.03,8.41,0.03,393,2388,100,38.78,23.3077,05/08/2020 09:35,0
96,149,0.003,0,100,518.67,14.62,21.61,1.3,47.52,522.58,2388.07,8129.58,8.394,0.03,395,2388,100,39.01,23.2268,05/08/2020 09:40,0
96,151,-0.0013,-0.0001,100,518.67,14.62,21.61,1.3,47.27,521.89,2388.07,8138.44,8.4371,0.03,391,2388,100,38.83,Bad,05/08/2020 09:50,0
96,152,-0.0025,0,100,518.67,14.62,21.61,1.3,47.36,521.47,2388.09,8136.27,8.4151,0.03,392,2388,100,38.98,23.2782,05/08/2020 09:55,0
96,155,0.0002,0.0001,100,518.67,14.62,21.61,1.3,47.3,521.75,2388.07,8130.94,8.4006,0.03,393,2388,100,38.87,23.3241,05/08/2020 10:10,0
96,156,0.0009,0.0003,100,518.67,14.62,No Data,1.3,47.37,521.87,2388.11,8140.41,8.4164,0.03,392,2388,100,38.98,23.3675,05/08/2020 10:15,0
96,157,0.0015,-0.0001,100,518.67,14.62,21.61,1.3,47.54,521.66,2388.1,8138.87,8.4364,0.03,391,2388,100,38.97,23.3997,05/08/2020 10:20,0
96,158,-0.0004,0.0001,100,518.67,14.62,21.61,1.3,47.32,521.6,2388.13,I/O,8.4082,0.03,392,2388,100,38.84,23.3237,05/08/2020 10:25,0
96,160,-0.0011,-0.0005,100,518.67,14.62,I/O,1.3,47.21,521.74,2388.05,8143.34,8.4119,0.03,392,2388,100,38.93,23.3257,05/08/2020 10:35,0
96,161,-0.0011,0.0002,100,518.67,14.62,21.61,1.3,47.32,521.69,2388.08,8129.8,8.3556,0.03,393,2388,100,38.98,23.3516,05/08/2020 10:40,0
96,162,0.0006,-0.0001,100,518.67,14.62,21.61,no response,47.29,521.53,2388.04,8136.87,Missing,0.03,392,2388,100,38.96,23.4465,05/08/2020 10:45,0
96,163,-0.0013,0.0003,100,518.67,14.62,21.61,1.3,47.38,521.45,2388.07,8134.23,8.449,0.03,393,2388,100,38.9,23.2669,05/08/2020 10:50,0
96,165,0.0011,0.0002,100,518.67,14.62,21.61,1.3,47.3,521.85,2388.01,8141.23,8.4299,0.03,394,2388,100,38.97,23.3277,05/08/2020 11:00,0
96,167,-0.0038,0.0003,100,518.67,,21.61,1.3,47.31,521.58,2388.1,8133.79,8.4451,0.03,391,2388,100,38.76,23.1533,05/08/2020 11:10,0
96,168,0.0007,0.0003,100,518.67,14.62,21.61,1.3,47.45,522.24,2388.09,8133.49,8.4582,0.03,394,2388,100,39.09,23.2941,05/08/2020 11:15,0
96,169,0.0014,0.0003,100,518.67,14.62,21.61,1.3,47.4,520.99,2388.01,8131.75,8.4197,0.03,392,I/O,100,38.84,23.3188,05/08/2020 11:20,0
96,170,-0.0006,0.0002,100,518.67,14.62,21.61,1.3,47.39,521.76,2388.02,8131.96,8.4016,0.03,393,2388,100,39.04,23.3343,05/08/2020 11:25,0
96,173,I/O,0,100,518.67,14.62,21.61,1.3,47.29,521.74,2388.04,8136.6,8.4179,0.03,393,2388,100,38.97,23.417,05/08/2020 11:40,0
96,174,-0.0045,-0.0002,100,518.67,14.62,21.61,1.3,47.46,521.88,2388.09,8133.41,8.4033,0.03,393,2388,100,38.89,23.3065,05/08/2020 11:45,0
96,175,0.0004,0,100,518.67,14.62,21.61,1.3,47.52,521.62,2388.05,8139.13,8.4044,0.03,393,2388,100,38.94,23.3393,05/08/2020 11:50,0
96,178,-0.0004,-0.0004,100,518.67,14.62,21.61,1.3,47.46,521.7,2388.06,8136.69,8.4116,0.03,393,2388,100,38.81,23.2271,05/08/2020 12:05,0
96,179,0.0038,-0.0005,100,518.67,14.62,21.61,1.3,47.39,521.43,2388.08,8134.49,8.4141,0.03,392,2388,100,38.91,23.4029,05/08/2020 12:10,0
96,181,0,-0.0002,100,518.67,14.62,21.61,1.3,47.42,522.2,2388.11,8137.77,8.4497,0.03,392,2388,100,38.93,23.2964,05/08/2020 12:20,0
96,182,0.0013,0.0005,100,518.67,14.62,21.6,1.3,47.48,521.53,2388.06,8137.52,8.4516,0.03,394,2388,100,38.82,23.2967,05/08/2020 12:25,0
96,185,-0.0017,0.0003,100,518.67,14.62,21.61,1.3,47.32,521.91,2388.11,8137.5,8.4484,0.03,394,2388,100,38.79,23.3886,05/08/2020 12:40,0
96,186,-0.0001,-0.0002,100,518.67,14.62,Missing,1.3,47.67,521.48,2388.07,8139.49,8.4146,0.03,394,2388,100,38.95,23.2501,05/08/2020 12:45,0
96,187,-0.0007,-0.0004,100,518.67,Bad,21.61,1.3,47.41,521.24,2388.06,8142.78,8.4396,0.03,392,2388,100,38.78,23.3342,05/08/2020 12:50,0
96,188,0.0018,0.0005,100,518.67,14.62,21.61,1.3,47.55,521.73,2388.08,8131.89,8.4642,0.03,394,2388,100,38.95,23.3557,05/08/2020 12:55,0
96,189,0.003,0.0005,100,518.67,14.62,21.61,1.3,47.52,521.26,2388.03,8139.49,8.4102,0.03,392,2388,Missing,38.84,23.3311,05/08/2020 13:00,0
96,190,-0.0017,-0.0001,100,518.67,14.62,21.61,1.3,47.59,521.46,2388.09,8132.31,8.3889,0.03,393,2388,100,38.77,23.2473,05/08/2020 13:05,0
96,191,0.0048,0.0003,100,518.67,14.62,,1.3,47.46,521.76,2388.1,8138.96,8.4418,0.03,394,2388,100,38.9,23.2422,05/08/2020 13:10,0
96,192,-0.0017,0.0003,100,518.67,14.62,21.61,1.3,47.32,521.32,2388.05,8135.91,8.4307,0.03,394,2388,Missing,38.93,23.2574,05/08/2020 13:15,0
96,194,-0.0013,-0.0005,100,518.67,14.62,21.61,1.3,47.67,521.66,2388.07,8139.36,8.4541,0.03,393,I/O,100,38.75,23.2109,05/08/2020 13:25,0
96,195,-0.0035,0.0004,100,518.67,14.62,21.61,1.3,47.44,521.35,2388.11,8137.3,8.4058,0.03,392,2388,100,38.83,23.3818,05/08/2020 13:30,0
96,197,-0.0003,0,100,518.67,14.62,21.61,1.3,47.36,522.06,2388.08,8133.64,8.4165,0.03,394,2388,100,38.83,23.3274,05/08/2020 13:40,0
96,199,0.0018,0.0004,100,518.67,14.62,21.61,1.3,47.61,521.74,2388.07,8140.5,8.4497,0.03,393,2388,100,38.8,23.2648,05/08/2020 13:50,0
96,200,0.0001,0,100,no connection,14.62,21.61,1.3,47.45,522.18,2388.08,8134.24,8.4277,0.03,393,2388,100,38.92,23.2778,05/08/2020 13:55,0
96,202,-0.002,0.0003,100,518.67,14.62,21.61,1.3,47.4,521.89,2388.09,8139.39,8.4305,0.03,394,2388,100,38.85,23.4283,05/08/2020 14:05,0
96,203,0.0013,-0.0003,100,518.67,14.62,21.61,1.3,47.63,520.91,2388.07,8136.49,8.4474,0.03,393,2388,100,38.73,23.3369,05/08/2020 14:10,0
96,204,0.0011,0.0001,100,518.67,14.62,21.61,1.3,47.48,522.02,2388.09,8134.3,8.4893,0.03,393,2388,100,38.82,23.2849,05/08/2020 14:15,0
96,205,0.0005,0.0002,100,518.67,14.62,21.61,1.3,47.41,521.5,2388.16,8135.51,8.4346,0.03,393,2388,100,38.76,23.2738,05/08/2020 14:20,0
96,208,0.0011,-0.0002,100,518.67,14.62,21.61,1.3,47.57,521.41,2388.05,8140.63,8.4527,0.03,393,2388,100,38.99,23.379,05/08/2020 14:35,0
96,209,0.0045,-0.0003,100,518.67,14.62,21.61,1.3,47.49,521.73,2388.05,8133.57,8.4306,0.03,391,2388,100,38.88,23.3356,05/08/2020 14:40,0
96,210,-0.0042,-0.0003,100,518.67,14.62,21.61,1.3,47.27,521.12,2388.1,8132.29,8.4417,0.03,393,2388,100,38.81,23.2124,05/08/2020 14:45,0
96,211,0,0,100,518.67,14.62,21.61,1.3,47.48,521.48,2388.12,8138.39,8.4341,0.03,393,2388,100,38.64,23.3123,05/08/2020 14:50,0
96,212,0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.58,522.14,2388.08,8138.41,8.4328,0.03,392,2388,100,38.79,23.2464,05/08/2020 14:55,0
96,215,-0.0007,-0.0002,100,518.67,14.62,21.61,1.3,47.35,520.99,2388.1,8131.59,8.432,0.03,393,2388,100,38.85,23.3707,05/08/2020 15:10,0
96,217,0.0005,-0.0001,100,518.67,14.62,21.61,1.3,47.62,521.98,2388.14,8143.12,8.4416,0.03,391,2388,100,38.82,23.3539,05/08/2020 15:20,0
96,218,-0.0026,0,100,518.67,14.62,21.61,1.3,47.67,521.33,2388.07,8134.67,8.4109,0.03,394,2388,100,38.67,23.2277,05/08/2020 15:25,0
96,220,-0.0005,0,100,518.67,14.62,21.61,1.3,47.36,521.65,2388.06,8134.97,8.4345,0.03,393,2388,100,38.74,23.2151,05/08/2020 15:35,0
96,221,0.0008,-0.0001,100,518.67,14.62,21.61,1.3,47.45,521.79,2388.11,8136.61,8.4235,0.03,392,2388,100,38.83,23.2941,05/08/2020 15:40,0
96,223,0.0047,-0.0005,100,518.67,14.62,21.61,1.3,47.58,521.3,2388.12,8135.02,8.4688,0.03,395,2388,100,38.87,23.3303,05/08/2020 15:50,0
96,224,0.0022,start,100,518.67,Bad,21.61,1.3,47.6,521.36,2388.1,8133.3,8.4571,0.03,393,2388,100,38.86,23.3637,05/08/2020 15:55,0
96,225,0.0044,-0.0002,100,518.67,14.62,21.61,1.3,47.56,520.96,2388.09,8137.91,8.4187,0.03,394,2388,100,38.78,23.3659,05/08/2020 16:00,0
96,226,0.0018,0.0003,100,518.67,14.62,21.61,1.3,47.57,521.14,2388.07,8137.16,8.4566,0.03,391,2388,100,38.76,23.4475,05/08/2020 16:05,0
96,227,-0.0007,0.0002,100,518.67,14.62,21.61,1.3,47.6,520.94,2388.1,8141.52,8.3959,0.03,392,2388,100,Missing,23.3261,05/08/2020 16:10,0
96,228,-0.0026,0,100,518.67,14.62,21.61,1.3,47.33,521.1,2388.13,8132.9,8.4513,0.03,394,2388,100,38.68,23.2289,05/08/2020 16:15,0
96,229,0.0049,-0.0004,100,518.67,14.62,21.61,1.3,47.62,521.63,2388.11,8135.16,8.4465,0.03,392,2388,100,38.47,I/O,05/08/2020 16:20,0
96,230,0.0004,-0.0001,100,518.67,14.62,21.61,Missing,47.63,521.13,2388.15,8132.22,8.4401,0.03,393,2388,100,38.81,23.3004,05/08/2020 16:25,0
96,232,-0.0002,0.0003,100,518.67,14.62,21.61,1.3,47.51,521.13,2388.14,8137.72,8.4423,0.03,394,2388,100,38.84,23.3073,05/08/2020 16:35,0
96,234,-0.0018,0.0002,100,518.67,14.62,21.61,1.3,47.57,521.43,2388.14,8138.71,8.4404,0.03,394,2388,100,38.85,23.2418,05/08/2020 16:45,0
96,235,-0.0023,0.0005,100,518.67,14.62,21.61,1.3,47.66,521.41,2388.12,8141.38,8.4456,0.03,393,2388,100,38.62,23.3015,05/08/2020 16:50,0
96,237,-0.0017,-0.0001,100,518.67,14.62,21.61,1.3,47.66,521.32,2388.12,8139.58,8.4404,0.03,395,2388,100,38.88,23.3065,05/08/2020 17:00,0
96,238,-0.0038,0.0004,100,518.67,14.62,21.61,1.3,47.68,521.3,2388.15,8133.56,8.4333,0.03,393,2388,100,38.83,23.4173,05/08/2020 17:05,0
96,241,-0.0012,0.0004,I/O,518.67,14.62,21.61,1.3,47.57,521.12,2388.08,8140.01,8.4329,0.03,393,2388,100,38.83,23.3471,05/08/2020 17:20,0
96,243,0.0009,-0.0001,100,518.67,14.62,no response,1.3,47.78,520.8,2388.12,8135.93,8.4539,0.03,395,2388,100,38.73,23.2862,05/08/2020 17:30,0
96,244,-0.0038,0.0002,100,518.67,Bad,21.61,1.3,47.52,no response,2388.15,8140.08,8.4501,0.03,394,2388,100,38.81,23.1947,05/08/2020 17:35,0
96,245,-0.0018,0.0004,100,518.67,start,21.61,1.3,47.68,521.38,2388.12,8141.63,8.4276,0.03,392,2388,100,38.81,23.282,05/08/2020 17:40,0
96,247,0.003,-0.0003,100,518.67,14.62,21.61,1.3,47.72,521.15,2388.11,8132.92,8.4784,0.03,394,2388,100,38.86,23.2371,05/08/2020 17:50,0
96,248,0.002,-0.0002,100,518.67,14.62,21.61,1.3,47.78,521.42,2388.14,8137.55,8.4823,0.03,394,2388,start,38.8,23.3245,05/08/2020 17:55,0
96,249,-0.0005,-0.0003,100,518.67,14.62,21.61,1.3,47.54,520.56,2388.06,8144.54,8.4858,0.03,393,I/O,100,38.94,23.1804,05/08/2020 18:00,0
96,251,0.0012,-0.0004,100,518.67,14.62,21.61,1.3,47.61,521.13,2388.12,8138.63,8.4626,0.03,394,2388,100,38.65,23.2542,05/08/2020 18:10,0
96,253,0.0014,-0.0004,100,518.67,14.62,21.61,1.3,47.73,520.95,2388.12,8133.23,8.4703,0.03,394,2388,100,38.81,23.2332,05/08/2020 18:20,0
96,254,0.0014,-0.0001,100,no connection,14.62,21.61,1.3,47.58,521.42,2388.14,8135.51,8.4873,0.03,394,2388,100,38.72,23.1492,05/08/2020 18:25,0
96,255,0.0041,-0.0001,100,518.67,14.62,21.61,1.3,47.77,520.43,2388.16,8140.04,8.4561,0.03,394,2388,100,38.65,23.3182,05/08/2020 18:30,0
96,256,-0.0011,0,100,518.67,14.62,21.61,1.3,47.77,520.93,2388.17,8140.23,8.4471,0.03,394,2388,Missing,38.8,23.2637,05/08/2020 18:35,0
96,257,-0.0022,0.0001,100,518.67,14.62,21.61,1.3,47.62,520.88,2388.2,8135.22,8.4438,0.03,394,2388,100,38.86,23.1841,05/08/2020 18:40,0
96,261,0.0028,0.0002,100,518.67,14.62,21.61,1.3,47.53,521.09,2388.16,8138.64,8.4158,0.03,395,2388,100,38.78,23.2603,05/08/2020 19:00,0
96,262,0.0007,0.0002,100,518.67,14.62,21.61,1.3,47.62,521.31,2388.12,8140.16,8.4558,0.03,394,2388,100,38.67,23.2402,05/08/2020 19:05,0
96,264,0.0042,-0.0001,100,518.67,14.62,21.61,1.3,47.77,520.78,2388.12,8138.69,8.4492,0.03,394,2388,100,38.73,23.2889,05/08/2020 19:15,0
96,265,0.0005,0.0001,100,518.67,14.62,21.61,1.3,47.86,520.92,2388.04,8137.8,8.4759,0.03,no response,2388,100,38.8,23.2587,05/08/2020 19:20,0
96,266,0.0019,0.0001,100,518.67,14.62,21.61,1.3,47.88,520.39,2388.17,8138.45,8.4645,0.03,394,2388,100,38.58,23.2004,05/08/2020 19:25,0
96,267,start,-0.0002,100,518.67,14.62,21.61,1.3,47.65,521.2,2388.12,8138.08,8.4632,0.03,394,2388,100,38.55,23.2158,05/08/2020 19:30,0
96,268,-0.0004,-0.0005,100,518.67,14.62,21.61,1.3,47.68,521.06,2388.18,8135.63,8.4387,0.03,394,2388,100,38.78,23.2077,05/08/2020 19:35,0
96,269,-0.0001,0.0002,100,518.67,14.62,21.61,1.3,47.77,520.97,2388.14,8138.41,8.4476,0.03,394,2388,100,38.71,23.1073,05/08/2020 19:40,0
96,270,-0.0007,0.0003,100,518.67,14.62,21.61,1.3,47.62,520.99,2388.18,8135.78,8.4505,0.03,392,2388,100,38.6,23.2532,05/08/2020 19:45,0
96,271,0.0009,0.0005,100,518.67,14.62,21.61,1.3,47.72,520.98,2388.17,8137.25,8.4977,0.03,393,2388,100,38.77,23.117,05/08/2020 19:50,0
96,272,-0.0004,-0.0004,100,518.67,14.62,21.61,1.3,47.78,520.77,2388.12,8141.48,8.4686,0.03,393,2388,100,38.76,23.2366,05/08/2020 19:55,0
96,273,-0.0004,0.0002,100,Bad,14.62,21.61,1.3,47.62,520.53,2388.13,8141.75,8.4588,0.03,395,2388,100,38.86,23.0915,05/08/2020 20:00,0
96,274,0.002,-0.0001,100,518.67,14.62,21.61,1.3,47.74,520.76,2388.19,8141.99,8.4717,0.03,395,2388,100,38.6,23.1534,05/08/2020 20:05,0
96,275,0.0003,0.0003,100,518.67,14.62,21.61,1.3,47.82,520.55,2388.12,8134.82,8.4634,0.03,393,2388,100,38.74,23.2818,05/08/2020 20:10,0
96,276,-0.0013,0.0003,100,518.67,14.62,21.61,1.3,47.67,520.27,2388.14,8142.68,8.4777,0.03,394,2388,100,38.61,23.2954,05/08/2020 20:15,0
96,277,-0.0013,0.0005,100,518.67,14.62,21.61,no response,47.94,520.41,2388.17,8141.37,8.4899,0.03,395,2388,100,38.73,23.2931,05/08/2020 20:20,0
96,279,-0.0014,0.0002,100,Missing,14.62,21.61,1.3,47.73,520.43,2388.15,8135.43,8.4716,0.03,394,2388,100,38.74,23.1914,05/08/2020 20:30,0
96,280,0.0005,0.0005,100,518.67,14.62,21.61,1.3,47.87,520.53,2388.21,8144.3,8.4744,0.03,394,no response,100,38.75,23.3031,05/08/2020 20:35,0
96,283,-0.0009,0,100,518.67,14.62,21.61,1.3,47.8,520.26,2388.23,8138.12,8.4922,0.03,394,2388,100,38.87,23.1892,05/08/2020 20:50,0
